airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
1,745,0,2,0,2,4,1,25.83,5,14314
5,1546,2,2,0,0,3,1,18.5,38,6382
1,797,5,1,0,2,3,1,12.25,24,5089
5,1469,0,5,0,4,1,1,12.75,34,6161
5,1534,5,1,0,5,3,0,16.42,19,53645
2,1038,2,0,0,5,4,1,8.58,10,5954
5,1517,5,1,1,5,4,1,16.42,12,13764
5,1501,0,4,0,4,1,0,23.33,12,44280
5,1488,1,2,0,0,3,0,19.17,48,80544
1,810,5,2,0,0,4,0,20.5,9,57666
1,846,4,5,0,4,5,0,12.58,4,50271
1,714,4,0,0,4,3,1,21.0,25,6213
1,816,1,0,0,0,4,1,21.25,34,4629
1,776,1,1,0,2,2,1,13.0,35,3916
5,1533,2,4,0,2,1,0,10.42,9,52392
2,1098,0,4,0,2,2,1,8.58,36,4028
2,959,4,1,0,0,5,1,6.83,26,5888
1,861,2,2,0,2,4,1,24.25,17,8206
5,1533,2,4,0,2,0,1,9.75,27,4496
4,1264,2,1,2,4,0,1,2.5,7,7425
1,747,0,4,0,0,4,1,25.75,27,8107
1,776,1,1,0,5,2,1,14.58,34,6466
5,1483,1,1,0,2,0,1,10.75,14,9105
1,723,2,2,0,2,0,0,24.67,23,42457
5,1468,2,2,2,5,0,1,2.83,45,4816
4,1334,4,5,2,3,5,1,2.83,22,5017
5,1543,2,0,0,1,0,0,17.5,5,42457
2,1019,2,2,2,5,5,1,2.25,45,2410
5,1506,0,1,0,0,2,1,7.42,37,4111
2,1069,2,1,2,4,5,1,2.17,35,2410
3,293,5,4,2,0,1,1,2.0,15,7203
5,1479,1,5,0,2,2,1,20.42,27,5206
5,1457,5,0,0,5,2,1,7.17,44,7576
5,1503,0,2,0,2,1,1,25.5,2,14262
5,1479,1,5,0,1,0,1,11.33,43,4755
5,1520,3,5,0,5,0,0,25.25,25,38099
1,760,1,5,0,4,5,0,14.92,12,49553
5,1555,5,5,0,4,4,1,10.83,46,5949
5,1507,2,4,0,2,0,1,9.08,22,3357
5,1452,0,4,1,2,3,1,30.58,45,8934
1,812,2,1,0,4,1,0,26.92,48,45257
5,1499,0,2,0,0,3,0,16.33,25,37985
5,1449,4,2,0,2,5,1,24.33,30,6067
1,756,3,1,2,4,4,0,2.08,4,20000
1,844,2,0,0,5,3,0,9.08,24,47408
5,1434,5,1,0,2,4,1,14.08,24,16541
2,1050,3,1,0,2,5,1,10.08,43,4165
3,52,2,4,2,4,0,1,2.92,20,4500
5,1460,2,4,0,5,5,0,12.75,41,53164
5,1524,3,0,0,5,1,0,6.83,47,51707
5,1471,0,4,0,2,4,1,6.58,42,8112
5,1518,3,4,0,0,2,1,5.58,17,5007
5,1466,2,1,2,4,0,0,2.75,29,32859
5,1443,2,2,0,5,5,0,6.0,46,60713
5,1487,2,1,2,4,1,1,2.75,45,2049
5,1555,5,5,0,5,1,1,21.5,47,4348
5,1449,4,2,0,0,5,0,17.83,4,79615
1,863,5,4,0,4,3,1,25.92,14,7584
5,1486,1,1,0,5,3,1,15.83,48,4086
1,816,1,0,0,4,2,1,18.25,28,4179
3,283,3,2,0,3,4,1,6.25,38,7690
5,1549,2,4,0,5,3,1,12.08,42,6172
5,1549,2,4,2,4,5,1,2.33,40,3100
1,825,5,0,0,4,0,1,16.92,7,9201
4,1409,5,5,2,5,2,1,2.0,32,2339
1,878,2,1,0,1,3,1,24.25,25,4209
5,1444,4,5,0,5,1,1,23.83,24,6009
5,1518,3,4,0,4,4,0,25.17,37,48851
1,747,0,4,0,2,5,0,9.58,4,54684
5,1524,3,0,0,5,4,1,9.33,20,5960
0,1230,1,5,2,5,0,1,1.17,41,1443
5,1559,2,4,0,5,1,0,12.75,43,57992
3,227,3,2,2,5,1,1,1.25,27,1788
5,1445,4,1,0,2,5,1,10.5,3,17724
2,1064,3,4,0,5,2,1,13.0,12,6132
5,1496,0,4,0,5,2,1,12.17,33,4111
3,179,4,5,2,3,1,1,2.25,47,2966
1,842,4,2,0,4,5,0,14.83,32,43711
5,1449,4,2,0,4,5,1,16.83,19,6067
1,725,2,0,0,2,5,0,25.92,23,39622
4,1317,0,1,2,1,1,1,1.08,25,2132
5,1449,4,2,0,4,5,1,16.83,41,6067
5,1527,3,2,0,4,5,1,13.75,35,3571
1,868,3,5,0,0,4,1,15.67,38,4788
5,1535,5,1,0,5,0,0,12.92,29,69168
1,825,5,0,0,4,1,1,16.92,41,4417
5,1520,3,5,0,1,0,1,10.25,12,7927
4,1264,2,1,2,4,0,1,2.5,25,4721
1,904,3,0,0,5,0,1,9.25,22,5661
5,1524,3,0,0,5,5,0,6.67,35,60555
3,404,1,0,0,5,2,1,6.25,17,4071
1,716,1,4,0,5,0,0,10.17,48,60260
1,888,0,2,1,2,5,1,25.17,4,11545
1,784,0,2,0,5,4,1,28.5,29,5536
5,1442,4,4,1,5,0,1,13.08,18,8321
5,1508,3,1,0,2,4,1,12.75,40,5960
5,1518,3,4,0,2,0,0,9.25,40,38099
3,641,1,2,2,2,0,1,1.08,35,1443
1,705,4,4,0,2,3,1,8.92,21,6090
3,414,4,5,0,4,5,1,10.75,33,3381
1,736,2,2,0,2,5,1,23.92,29,5852
5,1542,5,5,0,5,1,0,22.33,28,61933
5,1559,2,4,0,2,0,0,7.42,37,54777
1,743,0,0,0,0,1,0,23.33,48,60396
5,1467,0,4,0,5,4,1,13.0,16,8427
3,438,5,4,0,0,2,1,4.25,36,4438
1,723,2,2,0,1,3,1,13.42,41,4524
5,1526,0,2,1,2,4,1,24.0,13,13662
5,1488,1,2,0,2,4,0,24.92,4,55377
5,1542,5,5,2,3,2,0,2.25,18,34460
0,1128,1,2,0,3,2,1,9.25,43,2477
2,1009,5,1,0,5,3,1,13.83,36,4325
5,1552,2,2,2,5,5,1,2.25,26,3100
5,1496,0,4,0,4,4,0,25.17,30,51817
5,1436,0,4,0,2,4,0,8.08,32,67094
5,1485,3,4,0,2,4,1,7.75,26,5960
5,1472,2,2,0,4,3,1,17.0,29,5761
3,186,5,1,0,0,4,1,6.75,25,6962
2,1118,0,0,0,5,5,1,5.83,38,7201
3,113,2,4,0,5,1,1,11.08,6,7950
2,1062,4,1,0,2,0,1,11.25,18,6109
1,862,0,5,0,4,4,1,12.0,27,6583
5,1492,1,5,0,4,5,0,14.5,39,56273
4,1377,3,1,0,5,4,1,13.5,37,6390
5,1463,0,1,0,2,5,1,11.08,33,6568
5,1555,5,5,0,2,3,1,21.17,35,4099
1,820,2,4,0,5,3,0,12.58,23,39321
1,828,3,5,0,2,2,0,21.08,9,39499
1,840,4,1,0,5,5,0,15.17,41,50271
5,1533,2,4,0,5,0,1,11.42,12,10680
5,1505,5,5,0,4,2,0,12.67,39,53152
5,1511,0,2,0,3,2,0,5.17,30,54841
1,715,2,4,0,4,3,1,24.17,48,3551
1,810,5,2,0,0,1,0,18.67,3,57554
5,1539,2,1,0,5,0,0,13.42,23,57017
3,640,0,0,0,2,3,1,3.33,19,3105
5,1524,3,0,0,5,0,0,9.25,40,56702
5,1541,2,4,0,5,1,1,11.42,7,11520
1,705,4,4,0,5,1,0,13.17,46,55983
5,1526,0,2,0,4,5,1,14.08,33,4792
2,997,1,0,0,5,2,1,8.67,25,4827
5,1536,2,0,0,5,1,0,7.58,28,57992
5,1511,0,2,0,5,3,1,25.92,10,7813
2,1000,0,2,0,3,2,1,7.17,42,3466
3,232,0,1,0,0,2,1,6.75,30,5958
3,281,5,2,0,5,4,1,5.5,13,11456
5,1537,5,2,0,2,1,1,20.58,3,11129
5,1540,5,0,0,4,0,1,18.0,36,6450
3,388,0,2,0,5,5,1,4.42,32,3153
1,725,2,0,0,2,5,0,25.92,8,39622
5,1483,1,1,0,2,2,1,11.08,49,5206
1,879,5,2,0,5,4,1,25.08,10,12007
1,784,0,2,0,5,4,0,28.5,43,51817
2,1088,2,0,0,3,0,1,9.08,24,4020
2,1082,4,2,0,5,5,1,6.5,38,6952
5,1518,3,4,0,2,2,1,11.25,14,10018
5,1486,1,1,2,4,2,0,2.83,17,27792
3,355,2,0,2,2,5,1,2.25,19,3570
1,833,4,0,0,4,0,1,19.92,5,14188
5,1436,0,4,1,5,1,1,11.25,13,17670
1,860,5,1,2,4,2,0,2.25,9,22140
1,743,0,0,0,5,1,1,10.25,18,6339
1,867,2,5,0,4,4,1,10.67,42,3610
3,11,5,1,0,4,4,1,5.5,49,2835
2,1000,0,2,0,1,4,1,14.25,39,5902
3,433,4,4,0,5,3,1,9.92,16,6977
5,1465,0,1,2,4,2,0,2.67,36,32923
5,1454,4,4,0,2,2,0,6.5,32,66063
2,1089,2,2,0,5,0,1,5.75,31,4020
5,1442,4,4,1,2,0,1,6.75,25,8111
0,1135,3,2,0,3,2,1,5.58,29,2228
5,1445,4,1,0,2,0,0,35.08,17,67710
1,756,3,1,0,0,2,0,6.92,42,47586
5,1558,5,4,0,2,3,0,6.58,20,58125
5,1486,1,1,0,4,4,0,26.5,47,55377
3,158,1,4,0,2,4,1,9.33,6,12807
5,1468,2,2,2,5,0,1,2.83,35,4501
5,1434,5,1,0,2,2,0,10.5,9,36565
5,1510,5,4,0,5,3,1,11.83,27,3434
5,1475,0,2,0,4,3,1,15.83,33,6577
4,1273,5,2,2,5,1,1,1.83,33,3000
1,795,5,2,1,4,0,1,13.5,46,7766
5,1548,5,4,2,0,2,1,2.17,37,2339
2,924,4,0,0,5,5,1,9.0,47,5888
5,1479,1,5,0,0,3,0,15.75,39,41064
3,611,4,1,1,2,1,1,10.17,33,3067
4,1310,4,5,0,4,5,1,10.67,12,7958
2,1040,0,4,2,4,5,1,1.67,41,2201
5,1496,0,4,0,2,2,1,11.25,28,4796
5,1490,1,4,0,5,3,0,12.17,40,51457
3,320,3,1,2,1,5,1,1.33,36,3096
2,1089,2,2,0,1,1,1,14.67,23,4896
3,21,1,5,0,1,4,1,10.75,6,8696
2,1022,5,4,0,2,2,1,9.5,44,5569
1,812,2,1,2,4,5,1,2.17,4,5955
5,1492,1,5,0,4,4,1,12.5,26,5937
5,1490,1,4,0,5,5,1,11.25,39,4637
1,905,3,4,0,5,5,1,34.83,9,11829
1,840,4,1,0,2,5,1,13.0,34,5523
0,1128,1,2,0,5,4,1,5.0,24,2361
5,1552,2,2,0,4,0,0,13.92,46,57017
1,748,2,4,2,0,0,1,2.75,45,4427
5,1498,5,2,2,2,0,1,1.75,31,2074
5,1456,4,5,0,1,3,0,11.25,14,49207
2,1088,2,0,0,5,4,1,8.08,31,6395
5,1532,5,2,0,4,0,1,15.08,30,7135
1,705,4,4,0,2,5,1,30.0,47,8898
5,1469,0,5,0,2,3,1,22.75,19,6577
1,771,3,1,0,5,5,0,14.58,45,45883
0,1128,1,2,0,3,2,1,9.25,15,7353
5,1537,5,2,0,5,1,1,24.5,16,10899
0,1197,5,1,0,4,2,1,6.17,10,24135
3,132,1,3,0,4,4,1,6.58,12,6869
5,1487,2,1,2,4,1,1,2.75,9,7425
2,1096,5,0,0,2,4,1,5.5,16,5415
1,867,2,5,0,4,4,0,10.67,38,43376
1,714,4,0,0,5,0,1,30.58,20,7053
3,502,0,0,2,2,4,1,2.5,4,7803
2,976,2,2,0,3,1,1,8.17,39,4506
2,1016,5,2,2,5,2,1,2.17,38,2339
5,1499,0,2,0,2,1,1,24.0,26,4672
1,908,3,1,0,5,2,1,16.67,20,3729
1,797,5,1,0,2,4,1,12.08,15,12768
1,778,4,2,0,5,2,0,26.08,4,57939
5,1556,5,5,0,2,4,1,21.17,42,5949
2,946,2,2,0,1,4,1,13.25,18,5954
1,840,4,1,0,2,3,1,12.33,22,5670
0,1137,2,4,0,2,3,1,8.17,43,2050
5,1428,5,0,1,5,0,0,8.17,3,92806
5,1471,0,4,0,4,4,0,21.08,26,60508
5,1524,3,0,0,5,5,0,6.67,9,67130
1,787,3,4,0,5,2,1,12.0,30,4387
2,1005,5,0,0,5,0,1,9.17,13,5102
3,7,0,1,0,0,5,1,7.42,7,5178
5,1522,3,0,0,2,2,0,6.83,31,47395
1,799,5,2,0,5,2,1,5.33,14,11088
2,1050,3,4,2,0,2,1,2.33,49,2276
1,747,0,4,0,2,5,1,7.58,39,6158
5,1445,4,1,0,0,5,1,7.83,35,6067
0,1164,4,0,1,5,0,1,10.0,43,3862
3,189,1,1,2,4,4,1,2.42,4,7457
1,761,1,2,0,4,5,1,16.08,38,5617
1,846,4,5,0,2,3,0,22.83,33,52063
5,1490,1,4,2,0,2,1,2.75,13,7353
3,383,1,0,0,5,2,1,7.67,28,4071
3,197,5,0,0,2,0,1,6.83,4,5103
5,1522,3,0,0,5,2,1,9.0,43,6292
3,576,1,4,0,0,3,1,4.83,28,4202
5,1445,4,1,2,4,2,1,2.42,26,4001
1,843,1,1,0,5,3,1,14.25,8,12288
5,1546,2,2,0,2,4,1,26.17,43,7221
1,800,5,4,0,5,2,1,14.42,18,5749
1,841,2,2,0,4,1,0,18.08,7,67421
1,797,5,1,0,0,4,1,7.42,19,6171
5,1520,3,5,0,4,2,0,13.42,18,54115
5,1525,3,2,1,5,0,1,5.67,16,6776
5,1479,1,5,0,4,4,0,13.17,3,61201
3,370,1,4,2,0,3,1,1.33,29,1551
1,872,5,5,0,5,0,0,22.58,37,54608
1,704,2,1,0,5,3,1,14.42,32,4415
5,1534,5,1,0,2,4,1,11.58,39,5949
1,839,2,5,0,3,0,1,5.58,24,6367
0,1139,1,0,0,5,4,1,5.25,46,2361
5,1539,2,1,0,2,4,0,9.33,27,67769
3,263,2,4,0,2,3,1,8.33,47,3457
5,1533,2,4,0,5,0,1,13.33,39,4496
1,816,1,0,0,4,4,1,17.92,32,5159
1,833,4,0,0,4,2,1,21.75,42,5467
5,1486,1,1,0,2,0,0,11.92,31,60260
3,510,2,0,0,5,4,1,6.92,29,6443
1,860,5,1,0,3,0,1,16.17,20,6502
1,846,4,5,0,2,5,1,23.5,35,5102
5,1556,5,5,0,4,0,0,13.92,35,66928
1,722,1,1,0,4,5,1,28.0,6,11567
5,1522,3,0,0,5,2,1,9.0,5,10018
0,1147,5,5,0,3,2,1,6.0,34,2336
1,763,3,2,0,5,5,0,5.92,10,45883
0,1237,3,2,0,1,5,1,13.42,22,3763
4,1291,4,0,0,2,2,1,4.67,8,6594
5,1520,3,5,2,5,5,0,1.42,9,17794
5,1445,4,1,0,2,1,1,12.75,34,8589
5,1457,5,0,2,2,4,0,2.83,22,31436
5,1479,1,5,0,2,2,1,20.25,33,6740
2,924,4,0,0,5,0,1,7.08,41,7979
1,849,4,2,0,2,0,0,25.25,25,52287
3,52,2,4,2,4,0,1,2.92,37,4500
4,1319,1,4,2,4,0,1,1.33,12,3361
1,768,3,5,0,0,2,1,15.75,45,4033
0,1218,2,0,0,5,3,1,9.08,44,2050
1,860,5,1,0,5,1,1,15.58,47,4417
5,1522,3,0,0,2,4,1,7.0,19,8029
5,1545,5,1,0,2,1,0,10.33,40,49613
5,1560,5,2,0,4,0,1,16.33,10,12468
5,1473,0,2,0,4,4,1,13.92,9,15154
5,1519,5,2,0,0,2,0,17.17,45,41269
5,1495,5,1,1,2,1,1,10.33,14,17103
1,868,3,5,0,5,4,1,25.5,38,4788
5,1496,0,4,0,0,2,0,5.58,5,60553
5,1496,0,4,0,5,3,0,12.42,8,37985
5,1498,5,2,2,2,0,0,1.75,36,20684
3,74,2,1,0,2,3,1,10.0,19,5399
2,1013,2,1,0,5,4,1,15.58,37,6395
5,1558,5,4,0,2,1,1,5.92,44,4348
5,1490,1,4,0,2,0,0,8.08,26,60260
4,1419,2,0,0,5,3,1,5.92,19,3625
3,383,1,0,0,5,2,1,10.08,29,4071
1,798,2,0,0,1,3,0,16.75,18,39321
5,1555,5,5,0,4,4,0,10.83,31,57677
1,843,1,4,0,5,3,0,9.92,45,39432
3,577,3,4,0,0,0,1,4.08,29,5136
5,1492,1,5,0,4,3,1,12.33,49,4086
3,412,3,4,0,2,0,1,8.92,46,2564
3,252,2,0,0,2,3,1,4.92,45,3457
1,879,5,2,0,4,4,1,14.0,33,4977
5,1490,1,4,0,5,5,1,10.83,35,6610
1,721,2,1,2,4,1,0,2.83,39,27864
5,1442,4,4,2,0,2,1,2.33,29,4001
5,1456,4,5,0,2,2,1,21.5,14,13524
3,107,0,1,2,4,2,1,3.0,9,8118
5,1454,4,4,0,5,2,0,12.0,10,84756
1,851,4,5,2,5,0,1,2.58,45,3863
5,1552,2,2,2,5,5,1,2.25,21,3100
1,776,1,1,0,0,2,1,33.58,37,5601
1,749,0,1,0,5,5,1,15.67,40,5761
5,1456,4,5,0,1,3,1,11.25,39,7572
3,638,3,4,0,0,1,1,3.92,40,1543
5,1444,4,5,0,5,0,1,24.0,41,8111
1,797,5,1,0,2,4,0,12.08,37,49725
5,1557,2,0,0,5,3,0,8.08,25,51697
1,764,3,0,0,0,5,0,23.67,27,29954
5,1549,2,4,0,2,1,1,11.08,32,4979
0,1147,5,5,0,4,2,1,11.58,9,5939
5,1546,2,2,0,5,0,0,5.08,40,57017
5,1485,3,4,0,5,5,1,9.75,39,5060
3,431,0,4,0,5,3,1,10.0,36,3034
1,743,0,0,0,2,3,0,6.0,15,56476
3,638,3,4,0,2,1,1,7.25,15,4453
5,1458,4,2,0,1,0,1,14.25,26,6195
3,219,3,1,0,4,1,1,5.25,33,2704
1,722,1,1,2,4,2,1,2.67,16,2271
3,374,1,0,2,2,3,1,1.25,45,1800
5,1431,2,2,0,0,3,1,19.08,12,13874
5,1481,1,0,0,4,0,1,22.25,37,4755
1,746,2,5,0,1,3,0,10.58,37,44405
4,1278,5,5,0,5,2,1,25.92,5,6258
1,849,4,2,0,1,1,1,14.08,18,6271
5,1454,4,4,0,4,1,0,22.42,16,55502
5,1529,3,1,0,5,5,1,12.58,12,9178
1,704,2,1,2,4,4,0,2.17,2,29096
5,1525,3,2,0,2,1,0,22.67,15,51707
5,1503,0,2,0,4,1,1,17.42,21,4792
1,795,5,2,1,2,4,1,23.75,45,7186
1,746,2,5,0,4,5,0,11.33,19,53164
5,1445,4,1,0,2,0,0,35.08,44,67710
5,1444,4,5,0,4,0,0,14.42,26,60978
5,1465,0,1,0,2,3,1,10.0,30,6892
0,1141,3,0,0,2,4,1,5.42,49,4234
5,1488,1,2,0,2,4,1,24.92,16,12408
5,1431,2,2,0,2,3,1,24.33,24,6533
5,1475,0,2,0,2,4,0,24.25,21,60508
1,870,5,1,0,2,1,0,12.0,37,49613
3,232,0,1,0,4,4,1,3.92,9,5231
5,1494,5,4,0,0,0,1,4.58,27,6691
5,1479,1,5,0,0,2,1,16.17,6,11973
5,1558,5,4,0,5,1,1,12.33,21,4249
5,1515,3,5,0,4,5,1,14.58,7,10069
0,1149,0,1,0,2,2,1,9.17,10,9799
1,840,4,1,0,5,1,0,16.58,29,55983
1,846,4,5,0,5,3,1,27.08,34,4724
0,1220,2,1,1,0,4,1,8.25,13,5953
5,1459,4,0,0,5,0,1,7.33,33,8111
5,1456,4,5,0,0,2,0,17.5,33,66063
1,761,1,2,0,5,3,1,6.58,19,5659
1,816,1,2,0,5,2,0,7.67,16,45185
1,879,5,2,0,4,3,0,16.92,3,49154
5,1485,3,4,0,4,4,1,23.25,37,6275
5,1441,2,1,0,5,5,1,16.0,46,7575
2,1017,5,5,0,4,0,1,12.42,17,5102
5,1501,5,0,0,2,2,1,4.17,6,9136
5,1556,5,5,0,4,4,0,11.67,5,62045
5,1456,4,5,0,4,2,0,14.42,44,68303
1,873,2,2,0,4,0,0,17.17,6,42457
5,1454,4,4,0,3,2,1,14.5,28,6461
1,868,3,5,2,5,2,1,2.17,38,2696
1,716,1,4,0,2,5,0,10.08,33,49553
2,1036,5,1,0,4,4,1,5.83,15,7412
3,163,2,2,0,5,0,1,6.5,11,11626
5,1494,5,4,1,5,4,1,11.33,12,25211
1,861,2,2,0,2,3,1,25.67,38,5950
5,1444,4,5,0,2,5,1,21.25,17,6067
5,1557,2,0,2,0,5,0,2.17,7,34472
1,909,1,4,0,0,2,1,5.33,40,3234
2,929,2,1,0,4,5,1,5.58,38,6146
3,651,4,2,0,5,3,1,5.67,42,3401
0,1208,2,1,0,0,3,1,7.58,32,2050
3,299,5,0,0,5,1,1,9.42,2,20381
5,1492,1,5,0,4,4,1,11.5,11,11069
2,1051,3,5,0,4,0,1,10.25,45,6256
5,1456,4,5,0,2,2,0,23.17,36,61583
1,888,0,2,2,5,3,1,1.42,26,1977
3,543,4,0,0,5,3,1,6.0,46,3401
5,1483,1,1,0,2,2,1,9.33,22,8578
5,1535,5,1,2,4,2,0,2.17,13,36700
5,1465,0,1,2,4,2,1,2.67,2,12109
1,771,3,1,0,2,5,0,13.5,31,45883
5,1454,4,4,0,5,0,0,12.42,11,52287
3,272,3,0,0,2,0,1,4.0,21,4133
5,1555,5,5,2,3,2,1,2.17,49,2339
1,888,0,2,0,2,2,1,23.67,37,4105
5,1508,3,1,0,2,0,0,12.0,35,56702
3,346,5,4,0,2,1,1,7.5,9,11141
1,806,5,4,0,5,2,1,11.0,21,5840
3,244,4,1,0,2,5,1,9.75,7,11188
5,1533,2,4,0,5,1,1,13.58,41,4979
1,859,2,2,0,1,1,0,11.33,30,45257
5,1526,0,2,0,0,5,1,18.58,17,4792
3,120,2,1,0,0,1,1,8.33,25,3266
5,1458,4,2,0,0,2,0,20.5,4,74015
5,1526,0,2,0,2,2,1,24.08,46,3496
1,780,5,1,0,2,2,0,11.75,45,29765
1,872,5,5,0,4,3,0,14.42,20,45693
3,640,0,0,0,5,5,1,7.33,26,4554
1,760,1,5,0,4,5,1,12.75,38,5617
1,844,2,0,2,0,4,0,2.33,46,27976
5,1439,2,0,0,2,5,1,5.0,6,13988
1,706,2,0,0,2,5,0,6.33,9,29777
5,1445,4,1,0,2,3,1,12.75,8,10604
2,924,4,0,2,2,2,1,2.58,15,6488
5,1467,0,4,0,5,4,0,13.0,13,60508
5,1549,2,4,0,2,4,1,11.08,1,15615
5,1529,3,1,0,4,5,1,26.58,28,3471
3,679,3,5,2,5,4,1,2.08,28,3298
5,1547,5,0,0,2,4,1,7.17,29,5949
5,1436,0,4,0,4,5,0,24.0,26,48289
5,1511,0,2,2,5,5,0,1.75,13,20760
2,982,2,1,0,2,5,1,11.75,31,11975
5,1490,1,4,0,2,5,0,8.33,30,57393
3,222,4,0,0,5,3,1,5.92,37,4659
1,879,5,2,0,2,1,0,24.0,31,57554
5,1529,3,1,0,5,2,1,16.08,40,5823
5,1515,3,5,0,4,4,1,11.92,47,5960
5,1518,3,4,0,2,4,1,8.33,40,7767
4,1407,5,4,0,5,4,1,12.75,9,7728
1,705,4,4,0,5,5,1,11.75,26,5523
5,1533,2,4,0,2,4,0,10.42,16,59929
5,1535,5,1,0,5,0,1,15.83,39,7660
3,409,1,4,0,0,2,1,5.83,34,4671
5,1490,1,4,0,5,5,1,10.0,43,8233
1,712,3,0,0,4,4,1,19.08,45,4368
3,273,1,4,0,2,2,1,7.67,17,5700
5,1555,5,5,0,4,0,0,9.92,6,54608
5,1506,0,1,0,0,2,0,7.42,33,54841
1,880,2,4,0,2,4,1,10.0,18,4559
3,501,1,0,2,2,2,1,2.75,25,2750
5,1477,1,4,0,2,2,0,8.33,49,57920
1,872,5,5,0,4,3,0,13.0,20,45693
2,995,1,1,2,1,5,1,1.83,22,3000
3,644,0,5,0,3,2,1,4.83,32,4071
1,713,2,1,1,0,4,1,7.67,18,2482
5,1458,4,2,0,4,0,1,15.25,10,13773
1,810,5,2,0,4,4,0,15.0,6,49725
0,1222,2,1,0,5,1,1,16.25,45,1998
1,895,4,1,1,5,3,1,15.83,24,8502
0,1163,4,5,2,3,0,1,2.75,20,3862
1,705,4,4,0,2,5,1,30.0,5,14619
2,1071,4,2,0,5,5,1,5.0,2,25740
5,1445,4,1,0,5,5,0,15.67,23,50271
3,444,2,4,2,4,1,1,2.83,14,7425
1,845,4,0,1,5,5,1,31.92,10,11323
3,362,4,4,2,4,1,1,2.42,13,7119
3,200,2,4,0,2,3,1,7.75,13,9525
1,777,5,1,0,0,4,0,8.58,46,43165
0,1147,5,5,0,4,4,1,11.67,49,2836
5,1473,0,2,0,5,5,0,27.17,1,70700
5,1522,3,0,0,5,0,1,9.92,15,7927
1,777,5,1,2,1,1,0,2.0,9,23484
5,1527,3,2,0,5,2,1,26.0,21,5823
1,863,5,4,0,5,0,1,10.08,7,9201
1,723,2,2,0,4,0,1,17.33,38,4230
1,763,3,2,0,5,4,0,6.08,36,51707
1,705,4,4,0,5,5,1,13.25,43,9359
5,1524,3,0,0,5,5,0,9.42,7,53947
2,1060,0,1,2,4,3,1,1.0,24,1714
5,1471,0,4,0,5,3,0,11.42,36,56588
1,868,3,5,0,0,1,0,15.83,14,51595
5,1492,1,5,0,0,5,0,15.5,12,90960
5,1495,5,1,2,1,0,0,1.83,5,20684
5,1518,3,4,0,5,2,1,14.5,13,10018
5,1499,0,2,0,5,3,0,25.0,48,37985
3,290,5,4,0,0,4,1,4.58,8,20171
2,1028,5,2,0,3,2,1,9.83,19,5942
5,1527,3,2,0,4,2,1,15.17,20,5823
3,404,1,0,0,2,5,1,5.33,33,1830
3,539,4,0,0,5,2,1,5.42,42,2994
3,409,1,4,2,4,0,1,1.08,43,1549
1,765,3,4,0,5,1,1,12.25,14,13588
5,1488,1,2,0,2,4,0,26.42,29,57057
3,580,0,0,0,5,4,1,7.92,8,11111
5,1477,1,4,0,2,2,0,8.33,47,57920
5,1499,0,2,0,4,4,0,13.75,32,51817
5,1518,3,4,0,4,0,1,24.33,24,5441
3,251,5,1,0,0,4,1,7.17,23,6224
3,79,2,1,0,4,5,1,5.42,30,2410
1,705,4,4,2,0,2,0,2.5,33,28510
1,816,1,0,0,5,2,0,8.83,27,45185
1,846,4,5,0,5,1,1,27.08,8,13524
2,1076,3,4,0,2,2,1,6.33,18,5584
0,1132,0,1,0,4,2,1,6.33,47,2723
5,1546,2,2,0,2,4,1,23.08,24,7221
5,1544,2,5,0,4,1,0,15.17,4,68856
5,1456,4,5,0,0,3,0,15.67,29,49207
0,1208,2,1,0,0,3,1,7.58,46,2050
5,1477,1,4,0,2,4,1,8.33,14,15563
5,1477,1,4,0,2,3,0,10.08,45,81585
1,797,5,1,0,0,4,0,7.42,29,49725
1,825,5,0,0,5,0,1,7.92,45,6502
1,764,2,4,2,4,3,0,2.17,6,23944
3,584,4,2,0,1,5,1,9.92,21,5605
3,84,2,1,0,0,5,1,7.58,36,2463
2,1070,4,4,0,2,2,1,9.58,39,6512
4,1316,0,0,0,2,2,1,26.5,36,9849
5,1522,3,0,0,4,0,0,19.92,12,38099
3,59,2,5,2,3,0,1,2.92,4,7425
3,281,5,2,0,5,0,1,5.67,28,4056
1,867,2,5,2,5,3,0,2.42,47,23944
1,838,0,3,2,1,4,0,2.58,25,25000
1,797,5,1,0,5,0,0,13.0,3,59189
5,1457,5,0,0,5,2,1,7.17,29,7576
5,1524,3,0,0,5,0,1,9.42,30,7590
1,764,2,4,0,5,5,1,14.17,37,3831
1,879,5,2,0,0,1,1,17.67,49,4417
2,933,2,2,2,5,0,1,2.75,39,4501
1,747,0,4,0,4,5,1,24.83,29,6158
5,1503,0,2,0,2,1,0,25.5,18,44280
0,1164,4,0,0,5,0,1,10.0,22,3862
0,1230,1,5,2,5,0,1,1.17,10,3363
5,1461,0,2,2,5,2,0,2.75,3,34043
5,1442,4,4,0,5,3,1,12.67,1,19194
4,1268,5,2,0,4,2,1,19.25,46,5162
5,1458,4,2,0,0,2,1,22.08,10,18550
1,866,3,0,0,5,1,1,10.58,18,4649
5,1520,3,5,2,5,5,0,1.42,26,17794
3,436,1,5,0,1,4,1,7.33,48,4079
0,1236,5,0,0,2,3,1,4.67,27,2105
2,946,2,2,0,1,4,1,13.25,28,5954
5,1442,4,4,0,2,5,0,6.25,39,50271
